gmkey,hitter,hitter_code,hitter_turn,hra,recent_hit,pitcher,pitcher_code,catcher,catcher_code,hra_vs_pitcher,pitcher_era,team_HH,team_HT,team_KT,team_LG,team_LT,team_NC,team_OB,team_SK,team_SS,team_WO,vs_team_HH,vs_team_HT,vs_team_KT,vs_team_LG,vs_team_LT,vs_team_NC,vs_team_OB,vs_team_SK,vs_team_SS,vs_team_WO,stadium_HH,stadium_HT,stadium_KT,stadium_LG,stadium_LT,stadium_NC,stadium_OB,stadium_SK,stadium_SS,stadium_WO
20190323HHOB0,김민하,61554,17,0.0,0,린드블럼,65543,박세혁,62244,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20190323HHOB0,하주석,62700,16,0.0,0,린드블럼,65543,박세혁,62244,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20190323HHOB0,호잉,68730,13,0.0,0,린드블럼,65543,박세혁,62244,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20190323HHOB0,정은원,68743,19,0.0,0,린드블럼,65543,박세혁,62244,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20190323HHOB0,김태균,71752,14,0.0,0,린드블럼,65543,박세혁,62244,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20190323HHOB0,이성열,73136,15,0.0,0,린드블럼,65543,박세혁,62244,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20190323HHOB0,정근우,75808,11,0.0,0,린드블럼,65543,박세혁,62244,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20190323HHOB0,송광민,76753,12,0.0,0,린드블럼,65543,박세혁,62244,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20190323HHOB0,최재훈,78288,18,0.0,0,린드블럼,65543,박세혁,62244,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20190323HHOB0,박세혁,62244,18,0.0,0,서폴드,69744,최재훈,78288,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20190323HHOB0,페르난데스,69209,16,0.0,0,서폴드,69744,최재훈,78288,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20190323HHOB0,김재호,74206,19,0.0,0,서폴드,69744,최재훈,78288,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20190323HHOB0,오재일,75334,15,0.0,0,서폴드,69744,최재훈,78288,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20190323HHOB0,오재원,77248,17,0.0,0,서폴드,69744,최재훈,78288,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20190323HHOB0,김재환,78224,14,0.0,0,서폴드,69744,최재훈,78288,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20190323HHOB0,박건우,79215,13,0.0,0,서폴드,69744,최재훈,78288,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20190323HHOB0,정수빈,79231,12,0.0,0,서폴드,69744,최재훈,78288,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20190323HHOB0,허경민,79240,11,0.0,0,서폴드,69744,최재훈,78288,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20190323KTSK0,오태곤,60558,17,0.0,0,김광현,77829,이재원,76812,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20190323KTSK0,배정대,64166,19,0.0,0,김광현,77829,이재원,76812,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20190323KTSK0,로하스,67025,14,0.0,0,김광현,77829,이재원,76812,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20190323KTSK0,강백호,68050,13,0.0,0,김광현,77829,이재원,76812,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20190323KTSK0,박경수,73113,12,0.0,0,김광현,77829,이재원,76812,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20190323KTSK0,윤석민,74215,16,0.0,0,김광현,77829,이재원,76812,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20190323KTSK0,유한준,74339,15,0.0,0,김광현,77829,이재원,76812,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20190323KTSK0,황재균,76313,11,0.0,0,김광현,77829,이재원,76812,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20190323KTSK0,장성우,78548,18,0.0,0,김광현,77829,이재원,76812,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20190323KTSK0,최항,62884,18,0.0,0,쿠에바스,69032,장성우,78548,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20190323KTSK0,한동민,62895,12,0.0,0,쿠에바스,69032,장성우,78548,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20190323KTSK0,노수광,63704,11,0.0,0,쿠에바스,69032,장성우,78548,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20190323KTSK0,로맥,67872,14,0.0,0,쿠에바스,69032,장성우,78548,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20190323KTSK0,김강민,71837,17,0.0,0,쿠에바스,69032,장성우,78548,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20190323KTSK0,정의윤,75151,16,0.0,0,쿠에바스,69032,장성우,78548,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20190323KTSK0,최정,75847,13,0.0,0,쿠에바스,69032,장성우,78548,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20190323KTSK0,김성현,76802,19,0.0,0,쿠에바스,69032,장성우,78548,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20190323KTSK0,이재원,76812,15,0.0,0,쿠에바스,69032,장성우,78548,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20190323LGHT0,유강남,61102,18,0.0,0,양현종,77637,한승택,63722,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20190323LGHT0,조셉,69150,14,0.0,0,양현종,77637,한승택,63722,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20190323LGHT0,박용택,72133,16,0.0,0,양현종,77637,한승택,63722,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20190323LGHT0,김현수,76290,13,0.0,0,양현종,77637,한승택,63722,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20190323LGHT0,이형종,78135,11,0.0,0,양현종,77637,한승택,63722,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20190323LGHT0,오지환,79109,12,0.0,0,양현종,77637,한승택,63722,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20190323LGHT0,정주현,79150,19,0.0,0,양현종,77637,한승택,63722,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20190323LGHT0,채은성,79192,15,0.0,0,양현종,77637,한승택,63722,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20190323LGHT0,양종민,79530,17,0.0,0,양현종,77637,한승택,63722,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20190323LGHT0,한승택,63722,18,0.0,0,윌슨,68135,유강남,61102,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20190323LGHT0,최원준,66606,19,0.0,0,윌슨,68135,유강남,61102,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20190323LGHT0,해즐베이커,69605,12,0.0,0,윌슨,68135,유강남,61102,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20190323LGHT0,김주찬,70410,15,0.0,0,윌슨,68135,유강남,61102,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20190323LGHT0,최형우,72443,14,0.0,0,윌슨,68135,유강남,61102,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20190323LGHT0,이명기,76849,16,0.0,0,윌슨,68135,유강남,61102,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20190323LGHT0,김선빈,78603,11,0.0,0,윌슨,68135,유강남,61102,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20190323LGHT0,나지완,78629,17,0.0,0,윌슨,68135,유강남,61102,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20190323LGHT0,안치홍,79608,13,0.0,0,윌슨,68135,유강남,61102,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20190323SSNC0,이상호,60566,11,0.0,0,맥과이어,69413,강민호,74540,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20190323SSNC0,노진혁,62931,12,0.0,0,맥과이어,69413,강민호,74540,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20190323SSNC0,김성욱,62934,19,0.0,0,맥과이어,69413,강민호,74540,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20190323SSNC0,권희동,63963,17,0.0,0,맥과이어,69413,강민호,74540,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20190323SSNC0,베탄코트,69950,14,0.0,0,맥과이어,69413,강민호,74540,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20190323SSNC0,지석훈,73306,18,0.0,0,맥과이어,69413,강민호,74540,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20190323SSNC0,박석민,74465,13,0.0,0,맥과이어,69413,강민호,74540,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20190323SSNC0,양의지,76232,15,0.0,0,맥과이어,69413,강민호,74540,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20190323SSNC0,모창민,78813,16,0.0,0,맥과이어,69413,강민호,74540,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20190323SSNC0,김헌곤,61404,16,0.0,0,버틀러,69934,양의지,76232,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20190323SSNC0,구자욱,62404,12,0.0,0,버틀러,69934,양의지,76232,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20190323SSNC0,박해민,62415,11,0.0,0,버틀러,69934,양의지,76232,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20190323SSNC0,김동엽,66838,15,0.0,0,버틀러,69934,양의지,76232,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20190323SSNC0,러프,67450,14,0.0,0,버틀러,69934,양의지,76232,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20190323SSNC0,이학주,69453,18,0.0,0,버틀러,69934,양의지,76232,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20190323SSNC0,강민호,74540,17,0.0,0,버틀러,69934,양의지,76232,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20190323SSNC0,이원석,75566,13,0.0,0,버틀러,69934,양의지,76232,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20190323SSNC0,김상수,79402,19,0.0,0,버틀러,69934,양의지,76232,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20190323WOLT0,신본기,62556,19,0.0,0,브리검,67313,주효상,66354,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20190323WOLT0,안중열,64022,18,0.0,0,브리검,67313,주효상,66354,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20190323WOLT0,한동희,68525,16,0.0,0,브리검,67313,주효상,66354,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20190323WOLT0,아수아헤,69530,17,0.0,0,브리검,67313,주효상,66354,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20190323WOLT0,이대호,71564,14,0.0,0,브리검,67313,주효상,66354,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20190323WOLT0,민병헌,76249,11,0.0,0,브리검,67313,주효상,66354,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20190323WOLT0,채태인,77463,15,0.0,0,브리검,67313,주효상,66354,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20190323WOLT0,손아섭,77532,12,0.0,0,브리검,67313,주효상,66354,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20190323WOLT0,전준우,78513,13,0.0,0,브리검,67313,주효상,66354,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20190323WOLT0,김하성,64300,12,0.0,0,레일리,65546,안중열,64022,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20190323WOLT0,임병욱,64346,16,0.0,0,레일리,65546,안중열,64022,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20190323WOLT0,허정협,65399,17,0.0,0,레일리,65546,안중열,64022,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20190323WOLT0,주효상,66354,19,0.0,0,레일리,65546,안중열,64022,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20190323WOLT0,김혜성,67304,18,0.0,0,레일리,65546,안중열,64022,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20190323WOLT0,샌즈,68345,14,0.0,0,레일리,65546,안중열,64022,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20190323WOLT0,박병호,75125,13,0.0,0,레일리,65546,안중열,64022,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20190323WOLT0,서건창,78168,11,0.0,0,레일리,65546,안중열,64022,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20190323WOLT0,장영석,79334,15,0.0,0,레일리,65546,안중열,64022,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20190324HHOB0,박세혁,62244,18,0.333,1,채드벨,69748,최재훈,78288,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20190324HHOB0,페르난데스,69209,16,0.5,2,채드벨,69748,최재훈,78288,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20190324HHOB0,김재호,74206,19,0.0,0,채드벨,69748,최재훈,78288,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20190324HHOB0,오재일,75334,15,0.0,0,채드벨,69748,최재훈,78288,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20190324HHOB0,오재원,77248,17,0.0,0,채드벨,69748,최재훈,78288,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20190324HHOB0,김재환,78224,14,0.0,0,채드벨,69748,최재훈,78288,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20190324HHOB0,박건우,79215,13,0.5,2,채드벨,69748,최재훈,78288,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20190324HHOB0,정수빈,79231,12,0.333,1,채드벨,69748,최재훈,78288,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20190324HHOB0,허경민,79240,11,0.0,0,채드벨,69748,최재훈,78288,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20190324HHOB0,하주석,62700,18,0.0,0,이용찬,77211,박세혁,62244,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20190324HHOB0,장진혁,66706,12,0.0,0,이용찬,77211,박세혁,62244,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20190324HHOB0,호잉,68730,14,0.75,3,이용찬,77211,박세혁,62244,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20190324HHOB0,정은원,68743,19,0.0,0,이용찬,77211,박세혁,62244,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20190324HHOB0,김태균,71752,15,0.5,2,이용찬,77211,박세혁,62244,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20190324HHOB0,이성열,73136,16,0.5,1,이용찬,77211,박세혁,62244,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20190324HHOB0,정근우,75808,11,0.6,3,이용찬,77211,박세혁,62244,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20190324HHOB0,송광민,76753,13,0.25,1,이용찬,77211,박세혁,62244,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20190324HHOB0,최재훈,78288,17,0.5,2,이용찬,77211,박세혁,62244,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20190324KTSK0,오태곤,60558,17,0.333,1,산체스,68815,이재원,76812,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20190324KTSK0,김민혁,64004,19,0.0,0,산체스,68815,이재원,76812,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20190324KTSK0,로하스,67025,14,0.0,0,산체스,68815,이재원,76812,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20190324KTSK0,강백호,68050,13,0.2,1,산체스,68815,이재원,76812,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20190324KTSK0,박경수,73113,12,0.25,1,산체스,68815,이재원,76812,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20190324KTSK0,윤석민,74215,16,0.25,1,산체스,68815,이재원,76812,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20190324KTSK0,유한준,74339,15,0.25,1,산체스,68815,이재원,76812,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20190324KTSK0,황재균,76313,11,0.2,1,산체스,68815,이재원,76812,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20190324KTSK0,장성우,78548,18,0.5,2,산체스,68815,이재원,76812,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20190324KTSK0,한동민,62895,12,0.333,1,금민철,75258,장성우,78548,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20190324KTSK0,강승호,63123,17,0.0,0,금민철,75258,장성우,78548,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20190324KTSK0,노수광,63704,19,0.25,1,금민철,75258,장성우,78548,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20190324KTSK0,로맥,67872,14,0.5,2,금민철,75258,장성우,78548,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20190324KTSK0,김강민,71837,11,0.333,1,금민철,75258,장성우,78548,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20190324KTSK0,정의윤,75151,16,0.25,1,금민철,75258,장성우,78548,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20190324KTSK0,최정,75847,13,0.0,0,금민철,75258,장성우,78548,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20190324KTSK0,김성현,76802,18,0.0,0,금민철,75258,장성우,78548,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20190324KTSK0,이재원,76812,15,0.333,1,금민철,75258,장성우,78548,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20190324LGHT0,유강남,61102,18,0.667,2,터너,69640,한승택,63722,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
